Anon Student Id	Session Id	Time	Problem Start Time	Level (Topic)	Problem Name	Condition Name	Condition Type	Condition Name	Condition Type	Condition Name	Condition Type	Action	Selection	KC (Topic)	KC (LO)	School	Class	CF (Exemplar Answer)	CF (Question Type)	CF (Original Due Date)	CF (Response Time)	CF (Parent Question ID)	CF (Experiment ID)	Step Name	CF (Stage)	CF (Key)	CF (LLM Evaluation)	CF (LLM Explanation)	CF (LLM Outcome)	CF (System Outcome)	CF (Anon Teacher Id)	CF (Course)	Outcome
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:22	6.3 Force and Motion	How is distance calculated using speed and time?	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Quo mollitia non officia.	6.3 Force and Motion	I can calculate distance using speed and time measurements	125240	2810	Multiply speed by time	free_response	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103336	35	103338	post-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:22	6.3 Force and Motion	Explain the effect of balanced forces on an object's motion.	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Reiciendis quis aut suscipit.	6.3 Force and Motion	I can compare balanced vs unbalanced forces.	125240	2810	No change	free_response	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103244	35	103246	post-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:22	6.3 Force and Motion	Explain the effect of unbalanced forces on a stationary object.	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Eveniet deserunt molestiae natus.	6.3 Force and Motion	I can compare balanced vs unbalanced forces.	125240	2810	Causes it to move	free_response	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103240	35	103242	post-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:22	6.3 Force and Motion	To calculate time, divide the _____ by the speed.	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Et quaerat fugit id.	6.3 Force and Motion	I can calculate time using distance speed measurements	125240	2810	distance	short_answer	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103332	35	103333	post-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:22	6.3 Force and Motion	Higher speed generally results in _____ travel time over a fixed distance.	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Ab deleniti enim unde.	6.3 Force and Motion	I can calculate time using distance speed measurements	125240	2810	less	short_answer	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103320	35	103321	post-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:21	6.3 Force and Motion	Where is kinetic energy the highest on a roller coaster?	High Topic spacing	Topic spacing	High Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	At the bottom	6.3 Force and Motion	I can describe which points have the highest/ lowest kinetic and potential energy on a roller coaster model.	125240	2810	At the bottom	select_one_multiple_choice	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z		35	103364	post-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:21	6.3 Force and Motion	The potential energy of a roller coaster is highest at the bottom of the track.	High Topic spacing	Topic spacing	High Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	TRUE	6.3 Force and Motion	I can describe which points have the highest/ lowest kinetic and potential energy on a roller coaster model.	125240	2810	FALSE	select_one_multiple_choice	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103360	35	103363	post-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:21	6.3 Force and Motion	What is the formula to calculate distance when you know speed and time?	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Repellendus deleniti fugiat nam.	6.3 Force and Motion	I can calculate average speed using distance time measurements.	125240	2810	distance = speed x time	free_response	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103300	35	103302	post-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:21	6.3 Force and Motion	Using consistent units of measurement is necessary for accurate speed calculations.	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	TRUE	6.3 Force and Motion	I can calculate average speed using distance time measurements.	125240	2810	TRUE	select_one_multiple_choice	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103292	35	103295	post-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:21	6.10B Rock Cycle	Where does magma originate?	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	From the ocean floor	6.10B Rock Cycle	I can explain how an igneous rock is transformed from a metamorphic and sedimentary rock	125240	2810	From the melting of metamorphic and sedimentary rocks	select_one_multiple_choice	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z		35	103500	post-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:21	6.10B Rock Cycle	What process leads to the formation of igneous rocks?	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Compaction	6.10B Rock Cycle	I can explain how an igneous rock is transformed from a metamorphic and sedimentary rock	125240	2810	Crystallization from magma	select_one_multiple_choice	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z		35	103496	post-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:21	6.10B Rock Cycle	What does the rock cycle demonstrate?	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	The cooling process of magma only	6.10B Rock Cycle	I can classify a rock as metamorphic, igneous, or sedimentary	125240	2810	The transitions between different rock types	select_one_multiple_choice	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z		35	103392	post-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:20	6.10B Rock Cycle	Igneous rocks are formed by the cooling and solidification of magma or lava.	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	FALSE	6.10B Rock Cycle	I can classify a rock as metamorphic, igneous, or sedimentary	125240	2810	TRUE	select_one_multiple_choice	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103384	35	103387	post-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:20	6.10B Rock Cycle	After weathering and erosion, igneous rocks must undergo _____ to become sedimentary rocks.	High Topic spacing	Topic spacing	High Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Et voluptas voluptatem consequatur.	6.10B Rock Cycle	I can explain how a sedimentary rock is transformed from a metamorphic and igneous rock	125240	2810	deposition	short_answer	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103440	35	103441	post-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:20	6.10B Rock Cycle	What processes transform metamorphic rocks into sedimentary rocks?	High Topic spacing	Topic spacing	High Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Quam sunt corrupti vel.	6.10B Rock Cycle	I can explain how a sedimentary rock is transformed from a metamorphic and igneous rock	125240	2810	Weathering and erosion	free_response	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103432	35	103434	post-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:20	6.10B Rock Cycle	Erosion contributes to the rock cycle by _____ down rocks.	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Inventore ducimus quos natus.	6.10B Rock Cycle	I can describe how a rock is formed through a cycle	125240	2810	breaking	short_answer	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103424	35	103425	post-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:20	6.10B Rock Cycle	What is the origin of igneous rocks?	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Ut ipsam quia perspiciatis.	6.10B Rock Cycle	I can describe how a rock is formed through a cycle	125240	2810	cooled magma or lava	free_response	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103416	35	103418	post-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:19	6.10B Rock Cycle	Cooling is a necessary phase in the transformation of metamorphic rocks into sedimentary rocks.	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	FALSE	6.10B Rock Cycle	I can explain how metamorphic rock is transformed to an igneous or sedimentary rock	125240	2810	FALSE	select_one_multiple_choice	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103476	35	103479	post-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:19	6.10B Rock Cycle	How can metamorphic rocks transform into sedimentary rocks?	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Et labore aut corporis.	6.10B Rock Cycle	I can explain how metamorphic rock is transformed to an igneous or sedimentary rock	125240	2810	weathering, erosion, sedimentation	free_response	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103460	35	103462	post-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:19	6.10D Plate Tectonics	Pangea's existence is a key piece of evidence for the theory of _____ tectonics.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Accusantium praesentium in reprehenderit.	6.10D Plate Tectonics	I can explain Pangea	125240	2810	plate	short_answer	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103708	35	103709	post-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:19	6.10D Plate Tectonics	Pangea was a supercontinent that existed approximately _____ million years ago.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Repellat sint at facilis.	6.10D Plate Tectonics	I can explain Pangea	125240	2810	300	short_answer	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103696	35	103697	post-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:19	6.10D Plate Tectonics	Which landform is most likely to form at a convergent continental to oceanic plate boundary due to volcanic activity?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	High plateaus	6.10D Plate Tectonics	I can identify what types of land forms at a convergent continental to oceanic plate boundary	125240	2810	Volcanic mountain ranges	select_one_multiple_choice	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z		35	103664	post-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:19	6.10D Plate Tectonics	Subduction zones are found at convergent continental to oceanic plate boundaries.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	TRUE	6.10D Plate Tectonics	I can identify what types of land forms at a convergent continental to oceanic plate boundary	125240	2810	TRUE	select_one_multiple_choice	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103656	35	103659	post-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:18	6.10D Plate Tectonics	Describe a landform that can result from the collision of continental plates at a convergent boundary.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Sit minima similique mollitia.	6.10D Plate Tectonics	I can identify what types of land forms at a convergent continental to continental plate boundary	125240	2810	Uplifted plateaus	free_response	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103692	35	103694	post-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23937	3274	2024-04-19 05:00:00	2024-03-25 21:34:18	6.10D Plate Tectonics	What type of mountains form because of the pressure at continental to continental boundaries?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Tempora nihil tenetur est.	6.10D Plate Tectonics	I can identify what types of land forms at a convergent continental to continental plate boundary	125240	2810	Folded mountains	free_response	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103684	35	103686	post-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
