Anon Student Id	Session Id	Time	Problem Start Time	Problem Name	Level (Course)	Input	Condition Name	Condition Type	Condition Name	Condition Type	Action	Selection	KC (Topic)	KC (LO)	School	Class	CF (Exemplar Answer)	CF (Question Type)	CF (Original Due Date)	CF (Response Time)	CF (Completion Time)	CF (Experiment ID)	CF (Stage)	CF (Anon Teacher Id)	CF (Course)	CF (Question Id)	CF (Assignment Day)	Outcome
80	1195	1740058247739.136	1740058206198.136	This is a placeholder TOF question for LO4 Set4?	AP Biology	incorrect answer	wide	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 4	104	1	4	true	True or False	1740063942801	41541	1740058259724.136	1	learning	102	AP Biology	spacing-1004-tof-104	W5D1	INCORRECT
80	1195	1740058302804.136	1740058259724.136	This is a placeholder MCQ question for LO22 Set2?	AP Biology	a	narrow	Standard Spacing	high	Question Variability	Select	a	Learning Objective 22	102	1	4	a	Multiple Choice	1740063942801	43080	1740058314461.136	1	learning	102	AP Biology	spacing-1022-mcq-102	W5D1	CORRECT
80	1195	1740058368781.136	1740058314461.136	This is a placeholder SHA question for LO22 Set2?	AP Biology	incorrect answer	narrow	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 22	102	1	4	placeholder	Short Answer	1740063942801	54320	1740058377480.136	1	learning	102	AP Biology	spacing-1022-sha-102	W5D1	INCORRECT
80	1195	1740058430961.136	1740058377480.136	This is a placeholder MCQ question for LO22 Set5?	AP Biology	incorrect answer	narrow	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 22	105	1	4	a	Multiple Choice	1740063942801	53481	1740058443425.136	1	learning	102	AP Biology	spacing-1022-mcq-105	W5D1	INCORRECT
80	1195	1740058490086.136	1740058443425.136	This is a placeholder FIB question for LO21 Set3 with _____	AP Biology	placeholder	wide	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 21	103	1	4	placeholder	Fill in Blank	1740063942801	46661	1740058503548.136	1	learning	102	AP Biology	spacing-1021-fib-103	W5D1	CORRECT
80	1195	1740058564978.136	1740058503548.136	This is a placeholder SHA question for LO22 Set5?	AP Biology	incorrect answer	narrow	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 22	105	1	4	placeholder	Short Answer	1740063942801	61430	1740058581983.136	1	learning	102	AP Biology	spacing-1022-sha-105	W5D1	INCORRECT
80	1195	1740058629751.136	1740058581983.136	This is a placeholder TOF question for LO22 Set7?	AP Biology	true	narrow	Standard Spacing	high	Question Variability	Select	true	Learning Objective 22	107	1	4	true	True or False	1740063942801	47768	1740058636918.136	1	learning	102	AP Biology	spacing-1022-tof-107	W5D1	CORRECT
80	1195	1740058665720.136	1740058636918.136	This is a placeholder TOF question for LO9 Set2?	AP Biology	incorrect answer	wide	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 9	102	1	4	true	True or False	1740063942801	28802	1740058668840.136	1	learning	102	AP Biology	spacing-1009-tof-102	W5D1	INCORRECT
80	1195	1740058710225.136	1740058668840.136	This is a placeholder FIB question for LO14 Set2 with _____	AP Biology	placeholder	wide	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 14	102	1	4	placeholder	Fill in Blank	1740063942801	41385	1740058720213.136	1	learning	102	AP Biology	spacing-1014-fib-102	W5D1	CORRECT
80	1195	1740058750896.136	1740058720213.136	This is a placeholder MCQ question for LO8 Set7?	AP Biology	a	wide	Standard Spacing	low	Question Variability	Select	a	Learning Objective 8	107	1	4	a	Multiple Choice	1740063942801	30683	1740058755873.136	1	learning	102	AP Biology	spacing-1008-mcq-107	W5D1	CORRECT
80	1195	1740058782870.136	1740058755873.136	This is a placeholder MCQ question for LO22 Set5?	AP Biology	a	narrow	Standard Spacing	high	Question Variability	Select	a	Learning Objective 22	105	1	4	a	Multiple Choice	1740063942801	26997	1740058788101.136	1	learning	102	AP Biology	spacing-1022-mcq-105	W5D1	CORRECT
80	1196	1740139861741.775	1740139820235.775	This is a placeholder MCQ question for LO15 Set2?	AP Biology	incorrect answer	narrow	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 15	102	1	4	a	Multiple Choice	1740150342801	41506	1740139867843.775	1	learning	102	AP Biology	spacing-1015-mcq-102	W5D2	INCORRECT
80	1196	1740139917327.775	1740139867843.775	This is a placeholder SHA question for LO8 Set7?	AP Biology	placeholder	wide	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 8	107	1	4	placeholder	Short Answer	1740150342801	49484	1740139924808.775	1	learning	102	AP Biology	spacing-1008-sha-107	W5D2	CORRECT
80	1196	1740139947374.775	1740139924808.775	This is a placeholder TOF question for LO14 Set7?	AP Biology	incorrect answer	wide	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 14	107	1	4	true	True or False	1740150342801	22566	1740139952356.775	1	learning	102	AP Biology	spacing-1014-tof-107	W5D2	INCORRECT
80	1196	1740140007682.775	1740139952356.775	This is a placeholder MCQ question for LO15 Set2?	AP Biology	incorrect answer	narrow	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 15	102	1	4	a	Multiple Choice	1740150342801	55326	1740140024257.775	1	learning	102	AP Biology	spacing-1015-mcq-102	W5D2	INCORRECT
80	1196	1740140060982.775	1740140024257.775	This is a placeholder FIB question for LO4 Set4 with _____	AP Biology	incorrect answer	wide	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 4	104	1	4	placeholder	Fill in Blank	1740150342801	36725	1740140070782.775	1	learning	102	AP Biology	spacing-1004-fib-104	W5D2	INCORRECT
80	1196	1740140127571.775	1740140070782.775	This is a placeholder TOF question for LO21 Set2?	AP Biology	true	wide	Standard Spacing	high	Question Variability	Select	true	Learning Objective 21	102	1	4	true	True or False	1740150342801	56789	1740140143493.775	1	learning	102	AP Biology	spacing-1021-tof-102	W5D2	CORRECT
80	1196	1740140176909.775	1740140143493.775	This is a placeholder SHA question for LO15 Set2?	AP Biology	placeholder	narrow	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 15	102	1	4	placeholder	Short Answer	1740150342801	33416	1740140180695.775	1	learning	102	AP Biology	spacing-1015-sha-102	W5D2	CORRECT
80	1196	1740140247366.775	1740140180695.775	This is a placeholder TOF question for LO15 Set2?	AP Biology	true	narrow	Standard Spacing	low	Question Variability	Select	true	Learning Objective 15	102	1	4	true	True or False	1740150342801	66671	1740140256790.775	1	learning	102	AP Biology	spacing-1015-tof-102	W5D2	CORRECT
80	1196	1740140280152.775	1740140256790.775	This is a placeholder FIB question for LO15 Set2 with _____	AP Biology	placeholder	narrow	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 15	102	1	4	placeholder	Fill in Blank	1740150342801	23362	1740140284436.775	1	learning	102	AP Biology	spacing-1015-fib-102	W5D2	CORRECT
80	1196	1740140331224.775	1740140284436.775	This is a placeholder MCQ question for LO3 Set2?	AP Biology	incorrect answer	wide	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 3	102	1	4	a	Multiple Choice	1740150342801	46788	1740140336937.775	1	learning	102	AP Biology	spacing-1003-mcq-102	W5D2	INCORRECT
80	1196	1740140395775.775	1740140336937.775	This is a placeholder TOF question for LO9 Set6?	AP Biology	incorrect answer	wide	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 9	106	1	4	true	True or False	1740150342801	58838	1740140405332.775	1	learning	102	AP Biology	spacing-1009-tof-106	W5D2	INCORRECT
80	1196	1740140457375.775	1740140405332.775	This is a placeholder FIB question for LO15 Set2 with _____	AP Biology	placeholder	narrow	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 15	102	1	4	placeholder	Fill in Blank	1740150342801	52043	1740140464175.775	1	learning	102	AP Biology	spacing-1015-fib-102	W5D2	CORRECT
80	1196	1740140489210.775	1740140464175.775	This is a placeholder FIB question for LO15 Set2 with _____	AP Biology	placeholder	narrow	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 15	102	1	4	placeholder	Fill in Blank	1740150342801	25035	1740140494425.775	1	learning	102	AP Biology	spacing-1015-fib-102	W5D2	CORRECT
80	1196	1740140550469.775	1740140494425.775	This is a placeholder MCQ question for LO23 Set7?	AP Biology	a	wide	Standard Spacing	high	Question Variability	Select	a	Learning Objective 23	107	1	4	a	Multiple Choice	1740150342801	56044	1740140565684.775	1	learning	102	AP Biology	spacing-1023-mcq-107	W5D2	CORRECT
80	1196	1740140598800.775	1740140565684.775	This is a placeholder SHA question for LO2 Set3?	AP Biology	incorrect answer	wide	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 2	103	1	4	placeholder	Short Answer	1740150342801	33116	1740140608080.775	1	learning	102	AP Biology	spacing-1002-sha-103	W5D2	INCORRECT
80	1196	1740140633959.775	1740140608080.775	This is a placeholder SHA question for LO20 Set6?	AP Biology	placeholder	wide	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 20	106	1	4	placeholder	Short Answer	1740150342801	25879	1740140638902.775	1	learning	102	AP Biology	spacing-1020-sha-106	W5D2	CORRECT
80	1196	1740140670043.775	1740140638902.775	This is a placeholder MCQ question for LO15 Set2?	AP Biology	incorrect answer	narrow	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 15	102	1	4	a	Multiple Choice	1740150342801	31141	1740140674197.775	1	learning	102	AP Biology	spacing-1015-mcq-102	W5D2	INCORRECT
80	1196	1740140713178.775	1740140674197.775	This is a placeholder TOF question for LO15 Set2?	AP Biology	true	narrow	Standard Spacing	low	Question Variability	Select	true	Learning Objective 15	102	1	4	true	True or False	1740150342801	38981	1740140720502.775	1	learning	102	AP Biology	spacing-1015-tof-102	W5D2	CORRECT
80	1196	1740140780655.775	1740140720502.775	This is a placeholder FIB question for LO12 Set6 with _____	AP Biology	incorrect answer	wide	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 12	106	1	4	placeholder	Fill in Blank	1740150342801	60153	1740140790160.775	1	learning	102	AP Biology	spacing-1012-fib-106	W5D2	INCORRECT
80	1196	1740140845586.775	1740140790160.775	This is a placeholder FIB question for LO7 Set3 with _____	AP Biology	placeholder	wide	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 7	103	1	4	placeholder	Fill in Blank	1740150342801	55426	1740140858427.775	1	learning	102	AP Biology	spacing-1007-fib-103	W5D2	CORRECT
80	1196	1740140898161.775	1740140858427.775	This is a placeholder SHA question for LO15 Set2?	AP Biology	incorrect answer	narrow	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 15	102	1	4	placeholder	Short Answer	1740150342801	39734	1740140909487.775	1	learning	102	AP Biology	spacing-1015-sha-102	W5D2	INCORRECT
80	1196	1740140958085.775	1740140909487.775	This is a placeholder SHA question for LO11 Set6?	AP Biology	placeholder	wide	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 11	106	1	4	placeholder	Short Answer	1740150342801	48598	1740140971100.775	1	learning	102	AP Biology	spacing-1011-sha-106	W5D2	CORRECT
80	1196	1740141015979.775	1740140971100.775	This is a placeholder SHA question for LO15 Set2?	AP Biology	placeholder	narrow	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 15	102	1	4	placeholder	Short Answer	1740150342801	44879	1740141028446.775	1	learning	102	AP Biology	spacing-1015-sha-102	W5D2	CORRECT
80	1196	1740141062232.775	1740141028446.775	This is a placeholder FIB question for LO15 Set2 with _____	AP Biology	incorrect answer	narrow	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 15	102	1	4	placeholder	Fill in Blank	1740150342801	33786	1740141068444.775	1	learning	102	AP Biology	spacing-1015-fib-102	W5D2	INCORRECT
80	1197	1740664228763.124	1740664195445.124	This is a placeholder FIB question for LO17 Set2 with _____	AP Biology	placeholder	narrow	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 17	102	1	4	placeholder	Fill in Blank	1740668742801	33318	1740664235737.124	1	learning	102	AP Biology	spacing-1017-fib-102	W6D1	CORRECT
80	1197	1740664279898.124	1740664235737.124	This is a placeholder FIB question for LO11 Set6 with _____	AP Biology	placeholder	wide	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 11	106	1	4	placeholder	Fill in Blank	1740668742801	44161	1740664289068.124	1	learning	102	AP Biology	spacing-1011-fib-106	W6D1	CORRECT
80	1197	1740664334734.124	1740664289068.124	This is a placeholder TOF question for LO14 Set4?	AP Biology	true	wide	Standard Spacing	high	Question Variability	Select	true	Learning Objective 14	104	1	4	true	True or False	1740668742801	45666	1740664342275.124	1	learning	102	AP Biology	spacing-1014-tof-104	W6D1	CORRECT
80	1197	1740664404605.124	1740664342275.124	This is a placeholder MCQ question for LO17 Set5?	AP Biology	a	narrow	Standard Spacing	high	Question Variability	Select	a	Learning Objective 17	105	1	4	a	Multiple Choice	1740668742801	62330	1740664411811.124	1	learning	102	AP Biology	spacing-1017-mcq-105	W6D1	CORRECT
80	1197	1740664441938.124	1740664411811.124	This is a placeholder FIB question for LO4 Set4 with _____	AP Biology	incorrect answer	wide	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 4	104	1	4	placeholder	Fill in Blank	1740668742801	30127	1740664450109.124	1	learning	102	AP Biology	spacing-1004-fib-104	W6D1	INCORRECT
80	1197	1740664499162.124	1740664450109.124	This is a placeholder MCQ question for LO23 Set1?	AP Biology	incorrect answer	wide	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 23	101	1	4	a	Multiple Choice	1740668742801	49053	1740664507747.124	1	learning	102	AP Biology	spacing-1023-mcq-101	W6D1	INCORRECT
80	1197	1740664566306.124	1740664507747.124	This is a placeholder FIB question for LO20 Set7 with _____	AP Biology	placeholder	wide	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 20	107	1	4	placeholder	Fill in Blank	1740668742801	58559	1740664575895.124	1	learning	102	AP Biology	spacing-1020-fib-107	W6D1	CORRECT
80	1197	1740664614205.124	1740664575895.124	This is a placeholder SHA question for LO17 Set5?	AP Biology	incorrect answer	narrow	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 17	105	1	4	placeholder	Short Answer	1740668742801	38310	1740664623096.124	1	learning	102	AP Biology	spacing-1017-sha-105	W6D1	INCORRECT
80	1197	1740664684270.124	1740664623096.124	This is a placeholder MCQ question for LO17 Set2?	AP Biology	incorrect answer	narrow	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 17	102	1	4	a	Multiple Choice	1740668742801	61174	1740664695450.124	1	learning	102	AP Biology	spacing-1017-mcq-102	W6D1	INCORRECT
80	1197	1740664747188.124	1740664695450.124	This is a placeholder SHA question for LO17 Set1?	AP Biology	placeholder	narrow	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 17	101	1	4	placeholder	Short Answer	1740668742801	51738	1740664752924.124	1	learning	102	AP Biology	spacing-1017-sha-101	W6D1	CORRECT
80	1197	1740664811982.124	1740664752924.124	This is a placeholder TOF question for LO21 Set4?	AP Biology	true	wide	Standard Spacing	high	Question Variability	Select	true	Learning Objective 21	104	1	4	true	True or False	1740668742801	59058	1740664818566.124	1	learning	102	AP Biology	spacing-1021-tof-104	W6D1	CORRECT
80	1197	1740664870267.124	1740664818566.124	This is a placeholder FIB question for LO7 Set3 with _____	AP Biology	incorrect answer	wide	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 7	103	1	4	placeholder	Fill in Blank	1740668742801	51701	1740664876905.124	1	learning	102	AP Biology	spacing-1007-fib-103	W6D1	INCORRECT
80	1197	1740664918558.124	1740664876905.124	This is a placeholder FIB question for LO12 Set6 with _____	AP Biology	placeholder	wide	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 12	106	1	4	placeholder	Fill in Blank	1740668742801	41653	1740664926132.124	1	learning	102	AP Biology	spacing-1012-fib-106	W6D1	CORRECT
80	1197	1740664986058.124	1740664926132.124	This is a placeholder TOF question for LO17 Set6?	AP Biology	true	narrow	Standard Spacing	high	Question Variability	Select	true	Learning Objective 17	106	1	4	true	True or False	1740668742801	59926	1740665000169.124	1	learning	102	AP Biology	spacing-1017-tof-106	W6D1	CORRECT
